R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0005	-00.0003	0000.000
+00.0004	-00.0006	0000.001
-00.0805	-00.0006	0000.002
-00.1601	-00.0012	0000.003
-00.2407	-00.0015	0000.004
-00.3203	-00.0018	0000.005
-00.4003	-00.0021	0000.006
-00.4802	-00.0024	0000.007
-00.5605	-00.0030	0000.008
-00.6411	-00.0033	0000.009
-00.7210	-00.0036	0000.010
-00.8010	-00.0039	0000.011
-00.8815	-00.0045	0000.012
-00.9615	-00.0048	0000.013
-01.0415	-00.0055	0000.014
-01.1211	-00.0058	0000.015
-01.2014	-00.0064	0000.016
-01.2816	-00.0070	0000.017
-01.3622	-00.0076	0000.018
-01.4421	-00.0079	0000.019
-01.5224	-00.0085	0000.020
-01.6027	-00.0091	0000.021
-01.6823	-00.0094	0000.022
-01.7623	-00.0097	0000.023
-01.8428	-00.0103	0000.024
-01.9228	-00.0109	0000.025
-02.0034	-00.0113	0000.026
-02.0830	-00.0119	0000.027
-02.1630	-00.0125	0000.028
-02.2432	-00.0128	0000.029
-02.3235	-00.0131	0000.030
-02.4038	-00.0137	0000.031
-02.4843	-00.0140	0000.032
-02.5640	-00.0149	0000.033
-02.6439	-00.0149	0000.034
-02.7233	-00.0158	0000.035
-02.8035	-00.0161	0000.036
-02.8847	-00.0167	0000.037
-02.9647	-00.0174	0000.038
-03.0446	-00.0174	0000.039
-03.1249	-00.0183	0000.040
-03.2045	-00.0186	0000.041
-03.2848	-00.0192	0000.042
-03.3644	-00.0198	0000.043
-03.4453	-00.0198	0000.044
-03.5253	-00.0204	0000.045
-03.6046	-00.0210	0000.046
-03.6855	-00.0216	0000.047
-03.7661	-00.0216	0000.048
-03.8454	-00.0225	0000.049
-03.9257	-00.0229	0000.050
-04.0065	-00.0232	0000.051
-03.9266	-00.0235	0000.052
-03.8466	-00.0229	0000.053
-03.7661	-00.0232	0000.054
-03.6855	-00.0229	0000.055
-03.6065	-00.0225	0000.056
-03.5256	-00.0222	0000.057
-03.4459	-00.0222	0000.058
-03.3648	-00.0222	0000.059
-03.2854	-00.0213	0000.060
-03.2048	-00.0219	0000.061
-03.1249	-00.0210	0000.062
-03.0446	-00.0210	0000.063
-02.9650	-00.0207	0000.064
-02.8847	-00.0204	0000.065
-02.8045	-00.0201	0000.066
-02.7239	-00.0201	0000.067
-02.6442	-00.0201	0000.068
-02.5640	-00.0192	0000.069
-02.4840	-00.0189	0000.070
-02.4038	-00.0186	0000.071
-02.3235	-00.0183	0000.072
-02.2441	-00.0180	0000.073
-02.1636	-00.0177	0000.074
-02.0833	-00.0177	0000.075
-02.0034	-00.0174	0000.076
-01.9234	-00.0171	0000.077
-01.8431	-00.0171	0000.078
-01.7629	-00.0167	0000.079
-01.6826	-00.0164	0000.080
-01.6027	-00.0155	0000.081
-01.5224	-00.0152	0000.082
-01.4428	-00.0149	0000.083
-01.3625	-00.0143	0000.084
-01.2825	-00.0140	0000.085
-01.2020	-00.0140	0000.086
-01.1220	-00.0131	0000.087
-01.0415	-00.0131	0000.088
-00.9615	-00.0125	0000.089
-00.8815	-00.0122	0000.090
-00.8016	-00.0122	0000.091
-00.7210	-00.0116	0000.092
-00.6411	-00.0109	0000.093
-00.5611	-00.0097	0000.094
-00.4808	-00.0097	0000.095
-00.4006	-00.0091	0000.096
-00.3206	-00.0088	0000.097
-00.2410	-00.0079	0000.098
-00.1607	-00.0076	0000.099
