R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0006	0000.000
+00.0001	-00.0009	0000.001
-00.0106	-00.0009	0000.002
-00.0216	-00.0009	0000.003
-00.0319	-00.0009	0000.004
-00.0423	-00.0006	0000.005
-00.0533	-00.0009	0000.006
-00.0646	-00.0009	0000.007
-00.0747	-00.0012	0000.008
-00.0856	-00.0009	0000.009
-00.0960	-00.0009	0000.010
-00.1070	-00.0009	0000.011
-00.1180	-00.0012	0000.012
-00.1287	-00.0012	0000.013
-00.1387	-00.0009	0000.014
-00.1497	-00.0012	0000.015
-00.1604	-00.0015	0000.016
-00.1711	-00.0015	0000.017
-00.1815	-00.0015	0000.018
-00.1928	-00.0015	0000.019
-00.2034	-00.0015	0000.020
-00.2135	-00.0015	0000.021
-00.2242	-00.0018	0000.022
-00.2349	-00.0015	0000.023
-00.2456	-00.0018	0000.024
-00.2562	-00.0012	0000.025
-00.2672	-00.0018	0000.026
-00.2782	-00.0021	0000.027
-00.2886	-00.0018	0000.028
-00.2990	-00.0018	0000.029
-00.3093	-00.0018	0000.030
-00.3203	-00.0021	0000.031
-00.3310	-00.0021	0000.032
-00.3420	-00.0018	0000.033
-00.3530	-00.0024	0000.034
-00.3637	-00.0021	0000.035
-00.3737	-00.0024	0000.036
-00.3850	-00.0024	0000.037
-00.3957	-00.0027	0000.038
-00.4061	-00.0024	0000.039
-00.4171	-00.0021	0000.040
-00.4274	-00.0027	0000.041
-00.4381	-00.0027	0000.042
-00.4488	-00.0027	0000.043
-00.4592	-00.0024	0000.044
-00.4699	-00.0027	0000.045
-00.4805	-00.0027	0000.046
-00.4912	-00.0027	0000.047
-00.5019	-00.0027	0000.048
-00.5126	-00.0033	0000.049
-00.5236	-00.0027	0000.050
-00.5336	-00.0027	0000.051
-00.5446	-00.0033	0000.052
-00.5556	-00.0030	0000.053
-00.5666	-00.0036	0000.054
-00.5770	-00.0033	0000.055
-00.5877	-00.0033	0000.056
-00.5983	-00.0036	0000.057
-00.6087	-00.0036	0000.058
-00.6194	-00.0036	0000.059
-00.6304	-00.0036	0000.060
-00.6411	-00.0039	0000.061
-00.6517	-00.0039	0000.062
-00.6624	-00.0039	0000.063
-00.6725	-00.0039	0000.064
-00.6838	-00.0039	0000.065
-00.6945	-00.0039	0000.066
-00.7051	-00.0042	0000.067
-00.7155	-00.0045	0000.068
-00.7265	-00.0045	0000.069
-00.7372	-00.0039	0000.070
-00.7479	-00.0045	0000.071
-00.7582	-00.0042	0000.072
-00.7692	-00.0048	0000.073
-00.7799	-00.0045	0000.074
-00.7906	-00.0045	0000.075
-00.8013	-00.0045	0000.076
-00.8120	-00.0045	0000.077
-00.8226	-00.0045	0000.078
-00.8333	-00.0055	0000.079
-00.8437	-00.0048	0000.080
-00.8547	-00.0055	0000.081
-00.8654	-00.0048	0000.082
-00.8770	-00.0052	0000.083
-00.8864	-00.0055	0000.084
-00.8968	-00.0052	0000.085
-00.9081	-00.0055	0000.086
-00.9188	-00.0055	0000.087
-00.9291	-00.0058	0000.088
-00.9395	-00.0052	0000.089
-00.9508	-00.0055	0000.090
-00.9618	-00.0055	0000.091
-00.9719	-00.0058	0000.092
-00.9826	-00.0058	0000.093
-00.9929	-00.0058	0000.094
-01.0042	-00.0061	0000.095
-01.0149	-00.0061	0000.096
-01.0256	-00.0064	0000.097
-01.0363	-00.0058	0000.098
-01.0469	-00.0061	0000.099
-01.0576	-00.0064	0000.100
-01.0683	-00.0061	0000.101
-01.0790	-00.0064	0000.102
-01.0897	-00.0058	0000.103
-01.1007	-00.0064	0000.104
-01.1110	-00.0064	0000.105
-01.1214	-00.0064	0000.106
-01.1321	-00.0070	0000.107
-01.1428	-00.0067	0000.108
-01.1535	-00.0070	0000.109
-01.1641	-00.0067	0000.110
-01.1748	-00.0067	0000.111
-01.1858	-00.0070	0000.112
-01.1965	-00.0067	0000.113
-01.2069	-00.0073	0000.114
-01.2178	-00.0070	0000.115
-01.2288	-00.0070	0000.116
-01.2392	-00.0073	0000.117
