R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0004	-00.0009	0000.000
-00.0002	-00.0012	0000.001
-00.0005	-00.0006	0000.002
-00.0017	-00.0009	0000.003
-00.0020	-00.0009	0000.004
-00.0029	-00.0009	0000.005
-00.0035	-00.0012	0000.006
-00.0045	-00.0012	0000.007
-00.0060	-00.0009	0000.008
-00.0063	-00.0009	0000.009
-00.0075	-00.0009	0000.010
-00.0081	-00.0009	0000.011
-00.0087	-00.0009	0000.012
-00.0093	-00.0006	0000.013
-00.0103	-00.0009	0000.014
-00.0109	-00.0009	0000.015
-00.0118	-00.0009	0000.016
-00.0124	-00.0009	0000.017
-00.0136	-00.0012	0000.018
-00.0148	-00.0012	0000.019
-00.0151	-00.0009	0000.020
-00.0164	-00.0009	0000.021
-00.0170	-00.0012	0000.022
-00.0176	-00.0006	0000.023
-00.0185	-00.0006	0000.024
-00.0191	-00.0009	0000.025
-00.0197	-00.0009	0000.026
-00.0209	-00.0009	0000.027
-00.0212	-00.0009	0000.028
-00.0225	-00.0012	0000.029
-00.0231	-00.0009	0000.030
-00.0237	-00.0009	0000.031
-00.0246	-00.0006	0000.032
-00.0255	-00.0006	0000.033
-00.0261	-00.0009	0000.034
-00.0270	-00.0009	0000.035
-00.0277	-00.0009	0000.036
-00.0283	-00.0009	0000.037
-00.0295	-00.0012	0000.038
-00.0304	-00.0009	0000.039
-00.0313	-00.0009	0000.040
-00.0316	-00.0006	0000.041
-00.0328	-00.0015	0000.042
-00.0338	-00.0012	0000.043
-00.0347	-00.0009	0000.044
-00.0350	-00.0009	0000.045
-00.0359	-00.0009	0000.046
-00.0368	-00.0009	0000.047
-00.0380	-00.0012	0000.048
-00.0383	-00.0012	0000.049
-00.0393	-00.0009	0000.050
-00.0402	-00.0009	0000.051
-00.0411	-00.0009	0000.052
-00.0414	-00.0009	0000.053
-00.0426	-00.0015	0000.054
-00.0426	-00.0012	0000.055
-00.0441	-00.0009	0000.056
-00.0447	-00.0012	0000.057
-00.0454	-00.0012	0000.058
-00.0472	-00.0009	0000.059
-00.0475	-00.0009	0000.060
-00.0481	-00.0012	0000.061
-00.0487	-00.0015	0000.062
-00.0502	-00.0009	0000.063
-00.0502	-00.0012	0000.064
-00.0515	-00.0012	0000.065
-00.0521	-00.0009	0000.066
-00.0530	-00.0012	0000.067
-00.0536	-00.0012	0000.068
-00.0545	-00.0009	0000.069
-00.0551	-00.0012	0000.070
-00.0560	-00.0012	0000.071
-00.0573	-00.0015	0000.072
-00.0576	-00.0012	0000.073
-00.0582	-00.0015	0000.074
-00.0594	-00.0012	0000.075
-00.0600	-00.0012	0000.076
-00.0609	-00.0012	0000.077
-00.0615	-00.0012	0000.078
-00.0621	-00.0009	0000.079
-00.0634	-00.0012	0000.080
-00.0637	-00.0009	0000.081
-00.0649	-00.0015	0000.082
-00.0658	-00.0015	0000.083
-00.0661	-00.0012	0000.084
-00.0673	-00.0012	0000.085
-00.0676	-00.0012	0000.086
-00.0686	-00.0018	0000.087
-00.0698	-00.0015	0000.088
-00.0704	-00.0009	0000.089
-00.0716	-00.0012	0000.090
-00.0719	-00.0012	0000.091
-00.0728	-00.0012	0000.092
-00.0737	-00.0012	0000.093
-00.0747	-00.0009	0000.094
-00.0750	-00.0015	0000.095
-00.0762	-00.0015	0000.096
-00.0771	-00.0015	0000.097
-00.0777	-00.0015	0000.098
-00.0780	-00.0015	0000.099
-00.0792	-00.0009	0000.100
-00.0801	-00.0009	0000.101
-00.0811	-00.0018	0000.102
-00.0817	-00.0018	0000.103
-00.0823	-00.0012	0000.104
-00.0835	-00.0012	0000.105
-00.0841	-00.0012	0000.106
-00.0847	-00.0012	0000.107
-00.0859	-00.0015	0000.108
-00.0866	-00.0015	0000.109
-00.0875	-00.0015	0000.110
-00.0884	-00.0012	0000.111
-00.0887	-00.0015	0000.112
-00.0899	-00.0018	0000.113
-00.0905	-00.0012	0000.114
-00.0911	-00.0015	0000.115
-00.0924	-00.0015	0000.116
-00.0930	-00.0015	0000.117
