R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0005	-00.0006	0000.000
-00.0002	-00.0015	0000.001
-00.0298	-00.0009	0000.002
-00.0603	-00.0012	0000.003
-00.0899	-00.0012	0000.004
-00.1204	-00.0015	0000.005
-00.1506	-00.0018	0000.006
-00.1802	-00.0018	0000.007
-00.2105	-00.0012	0000.008
-00.2401	-00.0021	0000.009
-00.2706	-00.0021	0000.010
-00.3008	-00.0024	0000.011
-00.3304	-00.0024	0000.012
-00.3609	-00.0027	0000.013
-00.3902	-00.0033	0000.014
-00.4207	-00.0030	0000.015
-00.4506	-00.0033	0000.016
-00.4808	-00.0036	0000.017
-00.5104	-00.0039	0000.018
-00.5407	-00.0042	0000.019
-00.5706	-00.0042	0000.020
-00.6008	-00.0048	0000.021
-00.6310	-00.0052	0000.022
-00.6603	-00.0048	0000.023
-00.6908	-00.0055	0000.024
-00.7207	-00.0052	0000.025
-00.7515	-00.0061	0000.026
-00.7811	-00.0058	0000.027
-00.8110	-00.0061	0000.028
-00.8410	-00.0067	0000.029
-00.8706	-00.0070	0000.030
-00.9011	-00.0070	0000.031
-00.9313	-00.0070	0000.032
-00.9615	-00.0076	0000.033
-00.9914	-00.0079	0000.034
-01.0216	-00.0079	0000.035
-01.0515	-00.0088	0000.036
-01.0811	-00.0088	0000.037
-01.1113	-00.0085	0000.038
-01.1422	-00.0094	0000.039
-01.1715	-00.0094	0000.040
-01.2017	-00.0097	0000.041
-01.2319	-00.0097	0000.042
-01.2615	-00.0100	0000.043
-01.2914	-00.0103	0000.044
-01.3219	-00.0106	0000.045
-01.3518	-00.0106	0000.046
-01.3820	-00.0113	0000.047
-01.4122	-00.0113	0000.048
-01.4418	-00.0119	0000.049
-01.4717	-00.0122	0000.050
-01.5023	-00.0125	0000.051
-01.5325	-00.0122	0000.052
-01.5624	-00.0125	0000.053
-01.5923	-00.0125	0000.054
-01.6225	-00.0134	0000.055
-01.6524	-00.0137	0000.056
-01.6823	-00.0137	0000.057
-01.7128	-00.0140	0000.058
-01.7427	-00.0149	0000.059
-01.7727	-00.0143	0000.060
-01.8026	-00.0149	0000.061
-01.8325	-00.0149	0000.062
-01.8624	-00.0155	0000.063
-01.8929	-00.0158	0000.064
-01.9231	-00.0161	0000.065
-01.9524	-00.0158	0000.066
-01.9829	-00.0164	0000.067
-02.0131	-00.0171	0000.068
-02.0430	-00.0171	0000.069
-02.0726	-00.0174	0000.070
-02.1029	-00.0174	0000.071
-02.1337	-00.0174	0000.072
-02.1627	-00.0180	0000.073
-02.1932	-00.0183	0000.074
-02.2231	-00.0189	0000.075
-02.2530	-00.0195	0000.076
-02.2829	-00.0195	0000.077
-02.3140	-00.0192	0000.078
-02.3436	-00.0195	0000.079
-02.3732	-00.0201	0000.080
-02.4038	-00.0204	0000.081
-02.4334	-00.0204	0000.082
-02.4636	-00.0210	0000.083
-02.4932	-00.0213	0000.084
-02.5243	-00.0216	0000.085
-02.5536	-00.0219	0000.086
-02.5832	-00.0222	0000.087
-02.6143	-00.0222	0000.088
-02.6433	-00.0225	0000.089
-02.6732	-00.0232	0000.090
-02.7040	-00.0232	0000.091
-02.7340	-00.0238	0000.092
-02.7639	-00.0238	0000.093
-02.7932	-00.0244	0000.094
-02.8240	-00.0247	0000.095
-02.8539	-00.0247	0000.096
-02.8835	-00.0253	0000.097
-02.9143	-00.0253	0000.098
-02.9439	-00.0259	0000.099
-02.9744	-00.0262	0000.100
-03.0040	-00.0259	0000.101
-02.9741	-00.0262	0000.102
-02.9445	-00.0262	0000.103
-02.9143	-00.0265	0000.104
-02.8841	-00.0262	0000.105
-02.8545	-00.0262	0000.106
-02.8237	-00.0265	0000.107
-02.7941	-00.0259	0000.108
-02.7639	-00.0259	0000.109
-02.7343	-00.0262	0000.110
-02.7037	-00.0259	0000.111
-02.6738	-00.0259	0000.112
-02.6439	-00.0253	0000.113
-02.6140	-00.0259	0000.114
-02.5844	-00.0256	0000.115
-02.5536	-00.0253	0000.116
-02.5240	-00.0253	0000.117
