R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0009	0000.000
+00.0001	-00.0009	0000.001
-00.0002	-00.0006	0000.002
+00.0007	-00.0009	0000.003
+00.0007	-00.0009	0000.004
+00.0019	-00.0006	0000.005
+00.0022	-00.0009	0000.006
+00.0032	-00.0012	0000.007
+00.0035	-00.0003	0000.008
+00.0041	-00.0006	0000.009
+00.0044	-00.0006	0000.010
+00.0053	-00.0012	0000.011
+00.0059	-00.0012	0000.012
+00.0068	-00.0006	0000.013
+00.0071	-00.0012	0000.014
+00.0077	-00.0009	0000.015
+00.0084	-00.0009	0000.016
+00.0090	-00.0006	0000.017
+00.0096	-00.0009	0000.018
+00.0105	-00.0003	0000.019
+00.0114	-00.0006	0000.020
+00.0117	-00.0009	0000.021
+00.0117	-00.0006	0000.022
+00.0126	-00.0009	0000.023
+00.0135	-00.0009	0000.024
+00.0142	-00.0003	0000.025
+00.0145	-00.0006	0000.026
+00.0154	-00.0006	0000.027
+00.0160	-00.0003	0000.028
+00.0163	-00.0012	0000.029
+00.0172	-00.0009	0000.030
+00.0175	-00.0009	0000.031
+00.0178	-00.0003	0000.032
+00.0184	-00.0006	0000.033
+00.0193	-00.0009	0000.034
+00.0203	-00.0009	0000.035
+00.0206	-00.0003	0000.036
+00.0212	-00.0006	0000.037
+00.0212	-00.0006	0000.038
+00.0221	-00.0006	0000.039
+00.0227	-00.0006	0000.040
+00.0236	-00.0009	0000.041
+00.0242	-00.0006	0000.042
+00.0248	-00.0009	0000.043
+00.0251	-00.0009	0000.044
+00.0261	-00.0009	0000.045
+00.0264	-00.0006	0000.046
+00.0276	-00.0003	0000.047
+00.0279	-00.0009	0000.048
+00.0285	-00.0006	0000.049
+00.0288	-00.0003	0000.050
+00.0297	-00.0009	0000.051
+00.0306	-00.0006	0000.052
+00.0309	-00.0006	0000.053
+00.0312	-00.0009	0000.054
+00.0319	-00.0006	0000.055
+00.0331	-00.0009	0000.056
+00.0334	+00.0000	0000.057
+00.0337	-00.0003	0000.058
+00.0352	-00.0003	0000.059
+00.0352	-00.0006	0000.060
+00.0352	-00.0006	0000.061
+00.0358	-00.0006	0000.062
+00.0367	-00.0006	0000.063
+00.0370	-00.0006	0000.064
+00.0377	-00.0006	0000.065
+00.0386	-00.0003	0000.066
+00.0392	-00.0006	0000.067
+00.0395	-00.0009	0000.068
+00.0404	-00.0009	0000.069
+00.0416	-00.0003	0000.070
+00.0410	-00.0006	0000.071
+00.0419	-00.0006	0000.072
+00.0425	-00.0009	0000.073
+00.0431	-00.0006	0000.074
+00.0441	-00.0003	0000.075
+00.0444	-00.0006	0000.076
+00.0453	-00.0006	0000.077
+00.0459	-00.0003	0000.078
+00.0462	-00.0006	0000.079
+00.0471	-00.0006	0000.080
+00.0474	-00.0006	0000.081
+00.0480	-00.0003	0000.082
+00.0486	-00.0009	0000.083
+00.0496	-00.0003	0000.084
+00.0499	-00.0003	0000.085
+00.0505	-00.0009	0000.086
+00.0514	-00.0006	0000.087
+00.0520	-00.0003	0000.088
+00.0526	-00.0006	0000.089
+00.0526	-00.0003	0000.090
+00.0538	-00.0006	0000.091
+00.0541	-00.0006	0000.092
+00.0544	+00.0000	0000.093
+00.0554	-00.0009	0000.094
+00.0563	-00.0009	0000.095
+00.0569	-00.0003	0000.096
+00.0572	-00.0006	0000.097
+00.0578	-00.0006	0000.098
+00.0584	-00.0009	0000.099
+00.0593	-00.0003	0000.100
+00.0596	-00.0006	0000.101
+00.0599	-00.0003	0000.102
+00.0608	-00.0006	0000.103
+00.0615	-00.0003	0000.104
+00.0621	-00.0006	0000.105
+00.0627	-00.0009	0000.106
+00.0633	-00.0003	0000.107
+00.0639	-00.0003	0000.108
+00.0645	+00.0006	0000.109
+00.0651	-00.0003	0000.110
+00.0657	-00.0003	0000.111
+00.0663	-00.0006	0000.112
+00.0669	-00.0006	0000.113
+00.0673	-00.0003	0000.114
+00.0688	-00.0003	0000.115
+00.0691	-00.0003	0000.116
+00.0697	-00.0003	0000.117
