R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0005	-00.0006	0000.000
+00.0001	-00.0009	0000.001
+00.0035	-00.0006	0000.002
+00.0077	-00.0009	0000.003
+00.0117	-00.0009	0000.004
+00.0157	-00.0012	0000.005
+00.0200	-00.0009	0000.006
+00.0239	-00.0006	0000.007
+00.0276	-00.0006	0000.008
+00.0319	-00.0009	0000.009
+00.0358	-00.0009	0000.010
+00.0398	-00.0006	0000.011
+00.0441	-00.0006	0000.012
+00.0480	-00.0009	0000.013
+00.0520	-00.0006	0000.014
+00.0560	-00.0009	0000.015
+00.0596	-00.0009	0000.016
+00.0639	-00.0003	0000.017
+00.0679	-00.0006	0000.018
+00.0718	-00.0006	0000.019
+00.0758	-00.0006	0000.020
+00.0795	-00.0006	0000.021
+00.0837	-00.0003	0000.022
+00.0880	-00.0009	0000.023
+00.0926	+00.0000	0000.024
+00.0956	-00.0006	0000.025
+00.0996	-00.0006	0000.026
+00.1039	-00.0003	0000.027
+00.1078	-00.0003	0000.028
+00.1115	-00.0003	0000.029
+00.1161	+00.0000	0000.030
+00.1197	-00.0006	0000.031
+00.1240	-00.0003	0000.032
+00.1280	-00.0006	0000.033
+00.1319	-00.0006	0000.034
+00.1359	-00.0006	0000.035
+00.1396	-00.0009	0000.036
+00.1435	-00.0006	0000.037
+00.1472	-00.0003	0000.038
+00.1521	-00.0003	0000.039
+00.1564	+00.0003	0000.040
+00.1597	-00.0003	0000.041
+00.1637	-00.0003	0000.042
+00.1677	-00.0006	0000.043
+00.1716	-00.0003	0000.044
+00.1756	-00.0003	0000.045
+00.1799	-00.0003	0000.046
+00.1838	+00.0000	0000.047
+00.1884	-00.0003	0000.048
+00.1918	+00.0003	0000.049
+00.1960	-00.0003	0000.050
+00.1997	-00.0003	0000.051
+00.2034	+00.0003	0000.052
+00.2079	-00.0003	0000.053
+00.2122	-00.0003	0000.054
+00.2150	+00.0003	0000.055
+00.2198	-00.0003	0000.056
+00.2238	+00.0000	0000.057
+00.2284	-00.0003	0000.058
+00.2317	+00.0000	0000.059
+00.2360	+00.0000	0000.060
+00.2400	+00.0000	0000.061
+00.2439	+00.0000	0000.062
+00.2479	+00.0000	0000.063
+00.2522	+00.0003	0000.064
+00.2562	+00.0003	0000.065
+00.2601	+00.0000	0000.066
+00.2635	+00.0006	0000.067
+00.2678	+00.0003	0000.068
+00.2720	+00.0006	0000.069
+00.2763	+00.0003	0000.070
+00.2800	+00.0003	0000.071
+00.2842	+00.0000	0000.072
+00.2876	+00.0006	0000.073
+00.2922	+00.0000	0000.074
+00.2958	+00.0000	0000.075
+00.3001	+00.0000	0000.076
+00.3047	+00.0006	0000.077
+00.3080	+00.0003	0000.078
+00.3120	+00.0010	0000.079
+00.3160	+00.0006	0000.080
+00.3205	+00.0006	0000.081
+00.3239	+00.0003	0000.082
+00.3279	+00.0006	0000.083
+00.3321	+00.0010	0000.084
+00.3364	+00.0010	0000.085
+00.3404	+00.0006	0000.086
+00.3437	+00.0006	0000.087
+00.3483	+00.0006	0000.088
+00.3517	+00.0006	0000.089
+00.3563	+00.0010	0000.090
+00.3602	+00.0006	0000.091
+00.3639	+00.0010	0000.092
+00.3685	+00.0010	0000.093
+00.3718	+00.0013	0000.094
+00.3767	+00.0006	0000.095
+00.3801	+00.0003	0000.096
+00.3843	+00.0013	0000.097
+00.3880	+00.0010	0000.098
+00.3920	+00.0006	0000.099
+00.3968	+00.0010	0000.100
+00.4002	+00.0013	0000.101
+00.4042	+00.0006	0000.102
+00.4081	+00.0010	0000.103
+00.4121	+00.0016	0000.104
+00.4167	+00.0010	0000.105
+00.4203	+00.0010	0000.106
+00.4240	+00.0013	0000.107
+00.4283	+00.0013	0000.108
+00.4322	+00.0013	0000.109
+00.4365	+00.0013	0000.110
+00.4402	+00.0016	0000.111
+00.4444	+00.0016	0000.112
+00.4481	+00.0013	0000.113
+00.4524	+00.0013	0000.114
+00.4564	+00.0013	0000.115
+00.4606	+00.0016	0000.116
+00.4646	+00.0016	0000.117
