R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0009	0000.000
-00.0002	-00.0009	0000.001
+00.0041	-00.0006	0000.002
+00.0077	-00.0009	0000.003
+00.0114	-00.0009	0000.004
+00.0154	-00.0006	0000.005
+00.0200	-00.0009	0000.006
+00.0233	-00.0006	0000.007
+00.0279	-00.0006	0000.008
+00.0319	-00.0003	0000.009
+00.0352	-00.0006	0000.010
+00.0395	-00.0006	0000.011
+00.0441	+00.0000	0000.012
+00.0477	-00.0006	0000.013
+00.0514	-00.0009	0000.014
+00.0557	-00.0003	0000.015
+00.0596	-00.0006	0000.016
+00.0636	-00.0003	0000.017
+00.0676	-00.0003	0000.018
+00.0715	-00.0009	0000.019
+00.0761	-00.0006	0000.020
+00.0798	-00.0006	0000.021
+00.0840	-00.0003	0000.022
+00.0877	-00.0003	0000.023
+00.0920	-00.0006	0000.024
+00.0956	-00.0003	0000.025
+00.0996	-00.0003	0000.026
+00.1036	-00.0006	0000.027
+00.1075	+00.0000	0000.028
+00.1112	-00.0003	0000.029
+00.1161	+00.0000	0000.030
+00.1197	-00.0003	0000.031
+00.1237	-00.0003	0000.032
+00.1277	-00.0003	0000.033
+00.1316	+00.0003	0000.034
+00.1359	+00.0000	0000.035
+00.1402	+00.0000	0000.036
+00.1432	-00.0006	0000.037
+00.1481	+00.0000	0000.038
+00.1521	+00.0003	0000.039
+00.1564	+00.0000	0000.040
+00.1597	+00.0000	0000.041
+00.1640	+00.0000	0000.042
+00.1677	+00.0000	0000.043
+00.1716	+00.0000	0000.044
+00.1759	+00.0003	0000.045
+00.1799	+00.0006	0000.046
+00.1835	-00.0003	0000.047
+00.1881	+00.0003	0000.048
+00.1921	+00.0003	0000.049
+00.1957	+00.0006	0000.050
+00.1997	+00.0006	0000.051
+00.2043	+00.0006	0000.052
+00.2076	+00.0006	0000.053
+00.2116	+00.0003	0000.054
+00.2162	+00.0006	0000.055
+00.2198	+00.0006	0000.056
+00.2238	+00.0006	0000.057
+00.2278	+00.0010	0000.058
+00.2314	+00.0006	0000.059
+00.2360	+00.0006	0000.060
+00.2397	+00.0010	0000.061
+00.2439	+00.0013	0000.062
+00.2476	+00.0006	0000.063
+00.2519	+00.0010	0000.064
+00.2559	+00.0010	0000.065
+00.2598	+00.0016	0000.066
+00.2644	+00.0013	0000.067
+00.2681	+00.0013	0000.068
+00.2720	+00.0010	0000.069
+00.2754	+00.0010	0000.070
+00.2803	+00.0010	0000.071
+00.2842	+00.0013	0000.072
+00.2882	+00.0016	0000.073
+00.2916	+00.0016	0000.074
+00.2955	+00.0016	0000.075
+00.3001	+00.0013	0000.076
+00.3041	+00.0019	0000.077
+00.3080	+00.0019	0000.078
+00.3117	+00.0019	0000.079
+00.3163	+00.0019	0000.080
+00.3199	+00.0019	0000.081
+00.3239	+00.0016	0000.082
+00.3279	+00.0025	0000.083
+00.3321	+00.0019	0000.084
+00.3358	+00.0016	0000.085
+00.3404	+00.0019	0000.086
+00.3437	+00.0016	0000.087
+00.3483	+00.0025	0000.088
+00.3520	+00.0019	0000.089
+00.3563	+00.0022	0000.090
+00.3599	+00.0022	0000.091
+00.3639	+00.0025	0000.092
+00.3685	+00.0028	0000.093
+00.3718	+00.0025	0000.094
+00.3764	+00.0022	0000.095
+00.3801	+00.0028	0000.096
+00.3846	+00.0031	0000.097
+00.3883	+00.0028	0000.098
+00.3920	+00.0028	0000.099
+00.3962	+00.0028	0000.100
+00.4002	+00.0031	0000.101
+00.4045	+00.0028	0000.102
+00.4081	+00.0028	0000.103
+00.4121	+00.0031	0000.104
+00.4167	+00.0025	0000.105
+00.4200	+00.0034	0000.106
+00.4243	+00.0034	0000.107
+00.4283	+00.0034	0000.108
+00.4322	+00.0031	0000.109
+00.4359	+00.0034	0000.110
+00.4402	+00.0037	0000.111
+00.4441	+00.0037	0000.112
+00.4484	+00.0037	0000.113
+00.4524	+00.0037	0000.114
+00.4567	+00.0040	0000.115
+00.4606	+00.0037	0000.116
+00.4640	+00.0046	0000.117
