R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
-00.0002	-00.0012	0000.000
+00.0001	-00.0009	0000.001
-00.0029	-00.0012	0000.002
-00.0060	-00.0006	0000.003
-00.0087	-00.0009	0000.004
-00.0118	-00.0012	0000.005
-00.0148	-00.0015	0000.006
-00.0179	-00.0015	0000.007
-00.0206	-00.0015	0000.008
-00.0240	-00.0015	0000.009
-00.0267	-00.0018	0000.010
-00.0298	-00.0015	0000.011
-00.0325	-00.0015	0000.012
-00.0356	-00.0015	0000.013
-00.0386	-00.0015	0000.014
-00.0417	-00.0018	0000.015
-00.0451	-00.0018	0000.016
-00.0478	-00.0021	0000.017
-00.0509	-00.0024	0000.018
-00.0539	-00.0027	0000.019
-00.0570	-00.0021	0000.020
-00.0600	-00.0027	0000.021
-00.0631	-00.0021	0000.022
-00.0664	-00.0027	0000.023
-00.0692	-00.0024	0000.024
-00.0719	-00.0030	0000.025
-00.0753	-00.0027	0000.026
-00.0780	-00.0033	0000.027
-00.0808	-00.0033	0000.028
-00.0841	-00.0030	0000.029
-00.0869	-00.0036	0000.030
-00.0899	-00.0039	0000.031
-00.0927	-00.0036	0000.032
-00.0960	-00.0039	0000.033
-00.0988	-00.0036	0000.034
-00.1021	-00.0045	0000.035
-00.1052	-00.0045	0000.036
-00.1079	-00.0045	0000.037
-00.1110	-00.0045	0000.038
-00.1143	-00.0052	0000.039
-00.1174	-00.0045	0000.040
-00.1201	-00.0052	0000.041
-00.1232	-00.0055	0000.042
-00.1259	-00.0058	0000.043
-00.1290	-00.0058	0000.044
-00.1320	-00.0061	0000.045
-00.1351	-00.0067	0000.046
-00.1381	-00.0067	0000.047
-00.1415	-00.0070	0000.048
-00.1436	-00.0064	0000.049
-00.1470	-00.0070	0000.050
-00.1503	-00.0076	0000.051
-00.1534	-00.0079	0000.052
-00.1561	-00.0079	0000.053
-00.1595	-00.0088	0000.054
-00.1616	-00.0091	0000.055
-00.1650	-00.0091	0000.056
-00.1686	-00.0088	0000.057
-00.1711	-00.0094	0000.058
-00.1738	-00.0094	0000.059
-00.1772	-00.0100	0000.060
-00.1799	-00.0103	0000.061
-00.1833	-00.0113	0000.062
-00.1863	-00.0106	0000.063
-00.1891	-00.0119	0000.064
-00.1925	-00.0116	0000.065
-00.1952	-00.0122	0000.066
-00.1976	-00.0125	0000.067
-00.2007	-00.0128	0000.068
-00.2037	-00.0137	0000.069
-00.2068	-00.0137	0000.070
-00.2098	-00.0143	0000.071
-00.2129	-00.0143	0000.072
-00.2160	-00.0149	0000.073
-00.2190	-00.0152	0000.074
-00.2217	-00.0161	0000.075
-00.2251	-00.0161	0000.076
-00.2285	-00.0161	0000.077
-00.2315	-00.0171	0000.078
-00.2340	-00.0177	0000.079
-00.2370	-00.0180	0000.080
-00.2401	-00.0180	0000.081
-00.2434	-00.0186	0000.082
-00.2462	-00.0192	0000.083
-00.2492	-00.0192	0000.084
-00.2523	-00.0201	0000.085
-00.2550	-00.0204	0000.086
-00.2584	-00.0207	0000.087
-00.2614	-00.0213	0000.088
-00.2639	-00.0222	0000.089
-00.2672	-00.0222	0000.090
-00.2700	-00.0229	0000.091
-00.2733	-00.0232	0000.092
-00.2764	-00.0238	0000.093
-00.2791	-00.0241	0000.094
-00.2828	-00.0250	0000.095
-00.2849	-00.0247	0000.096
-00.2883	-00.0256	0000.097
-00.2910	-00.0262	0000.098
-00.2941	-00.0265	0000.099
-00.2974	-00.0274	0000.100
-00.3002	-00.0280	0000.101
-00.3032	-00.0280	0000.102
-00.3066	-00.0290	0000.103
-00.3093	-00.0290	0000.104
-00.3121	-00.0302	0000.105
-00.3151	-00.0305	0000.106
-00.3185	-00.0308	0000.107
-00.3209	-00.0314	0000.108
-00.3243	-00.0320	0000.109
-00.3276	-00.0326	0000.110
-00.3304	-00.0332	0000.111
-00.3334	-00.0338	0000.112
-00.3368	-00.0341	0000.113
-00.3389	-00.0351	0000.114
-00.3426	-00.0351	0000.115
-00.3450	-00.0363	0000.116
-00.3487	-00.0369	0000.117
