R,Ohm	C,pF	Temp,C
0000000000	0000100000	+025.00
Ch1,V	Ch2,V	Time,s
+00.0001	-00.0012	0000.000
-00.0002	-00.0012	0000.001
-00.0301	-00.0009	0000.002
-00.0603	-00.0006	0000.003
-00.0896	-00.0012	0000.004
-00.1204	-00.0012	0000.005
-00.1503	-00.0018	0000.006
-00.1799	-00.0015	0000.007
-00.2108	-00.0018	0000.008
-00.2404	-00.0018	0000.009
-00.2706	-00.0024	0000.010
-00.3008	-00.0024	0000.011
-00.3307	-00.0024	0000.012
-00.3606	-00.0027	0000.013
-00.3908	-00.0033	0000.014
-00.4207	-00.0030	0000.015
-00.4506	-00.0039	0000.016
-00.4805	-00.0039	0000.017
-00.5111	-00.0042	0000.018
-00.5404	-00.0045	0000.019
-00.5712	-00.0045	0000.020
-00.6014	-00.0048	0000.021
-00.6313	-00.0052	0000.022
-00.6609	-00.0055	0000.023
-00.6908	-00.0055	0000.024
-00.7210	-00.0058	0000.025
-00.7512	-00.0058	0000.026
-00.7814	-00.0064	0000.027
-00.8110	-00.0061	0000.028
-00.8410	-00.0064	0000.029
-00.8709	-00.0064	0000.030
-00.9017	-00.0067	0000.031
-00.9316	-00.0073	0000.032
-00.9609	-00.0073	0000.033
-00.9914	-00.0076	0000.034
-01.0213	-00.0079	0000.035
-01.0512	-00.0079	0000.036
-01.0814	-00.0079	0000.037
-01.1113	-00.0082	0000.038
-01.1419	-00.0085	0000.039
-01.1715	-00.0085	0000.040
-01.2017	-00.0088	0000.041
-01.2319	-00.0088	0000.042
-01.2618	-00.0091	0000.043
-01.2920	-00.0094	0000.044
-01.3219	-00.0091	0000.045
-01.3518	-00.0097	0000.046
-01.3817	-00.0094	0000.047
-01.4125	-00.0094	0000.048
-01.4425	-00.0097	0000.049
-01.4717	-00.0106	0000.050
-01.5023	-00.0103	0000.051
-01.5322	-00.0106	0000.052
-01.5624	-00.0103	0000.053
-01.5920	-00.0113	0000.054
-01.6225	-00.0113	0000.055
-01.6524	-00.0113	0000.056
-01.6829	-00.0116	0000.057
-01.7128	-00.0119	0000.058
-01.7424	-00.0122	0000.059
-01.7723	-00.0122	0000.060
-01.8032	-00.0122	0000.061
-01.8325	-00.0125	0000.062
-01.8627	-00.0122	0000.063
-01.8929	-00.0131	0000.064
-01.9228	-00.0128	0000.065
-01.9527	-00.0134	0000.066
-01.9832	-00.0134	0000.067
-02.0131	-00.0137	0000.068
-02.0433	-00.0131	0000.069
-02.0736	-00.0137	0000.070
-02.1029	-00.0140	0000.071
-02.1334	-00.0143	0000.072
-02.1633	-00.0143	0000.073
-02.1935	-00.0146	0000.074
-02.2234	-00.0146	0000.075
-02.2536	-00.0149	0000.076
-02.2832	-00.0143	0000.077
-02.3131	-00.0155	0000.078
-02.3436	-00.0155	0000.079
-02.3738	-00.0155	0000.080
-02.4041	-00.0155	0000.081
-02.4334	-00.0158	0000.082
-02.4636	-00.0164	0000.083
-02.4935	-00.0161	0000.084
-02.5237	-00.0167	0000.085
-02.5542	-00.0167	0000.086
-02.5835	-00.0167	0000.087
-02.6131	-00.0167	0000.088
-02.6442	-00.0174	0000.089
-02.6738	-00.0174	0000.090
-02.7040	-00.0177	0000.091
-02.7340	-00.0177	0000.092
-02.7639	-00.0180	0000.093
-02.7932	-00.0183	0000.094
-02.8243	-00.0180	0000.095
-02.8542	-00.0186	0000.096
-02.8838	-00.0189	0000.097
-02.9140	-00.0192	0000.098
-02.9442	-00.0192	0000.099
-02.9750	-00.0189	0000.100
-03.0043	-00.0195	0000.101
-02.9747	-00.0192	0000.102
-02.9445	-00.0195	0000.103
-02.9143	-00.0192	0000.104
-02.8838	-00.0192	0000.105
-02.8542	-00.0195	0000.106
-02.8249	-00.0198	0000.107
-02.7941	-00.0192	0000.108
-02.7642	-00.0189	0000.109
-02.7343	-00.0192	0000.110
-02.7037	-00.0186	0000.111
-02.6735	-00.0195	0000.112
-02.6445	-00.0186	0000.113
-02.6140	-00.0183	0000.114
-02.5841	-00.0189	0000.115
-02.5545	-00.0183	0000.116
-02.5243	-00.0180	0000.117
